"address_id","address","country","state","city","street","phone_number","buyer_id","address_type"
"A1118000032970","BVQ4SO","United Kingdom","England","Birmingham","Main Street",7269533548,"B1312000060562","Home"
"A1118000058393","CQE2FB","United Kingdom","England","Chichester","Station Road",7329947563,"B1312000257980","Work"
"A1118000289316","CHS3LK","United Kingdom","Wales","Cardiff","High Street",7721126602,"B1312000150337","Home"
"A1118000864696","HUR9CB","United Kingdom","England","Hereford","Station Road",7850837204,"B1312000765473","Home"
"A1118000869198","SCM2PK","United Kingdom","England","Stoke on Trent","Church Road",7020137701,"B1312000431563","Home"
"A1118000371175","SFB9ZI","United Kingdom","England","Sheffield","High Street",7854716365,"B1312000497892","Home"
"A1118000249378","SWD5OF","United Kingdom","England","Sunderland","Main Street",7758331580,"B1312000154921","Home"
"A1118000322880","RGC2MH","United Kingdom","England","Ripon","Church Road",7443724085,"B1312000702107","Home"
"A1118000876734","PGV5OE","United Kingdom","Scotland","Perth","Station Road",7418394838,"B1312000338442","Home"
"A1118000587207","EYX2ZB","United Kingdom","Scotland","Edinburgh","High Street",7380656541,"B1312000185183","Work"
"A1118000401205","WRX8XX","United Kingdom","Wales","Wrexham","Park Avenue",7253259333,"B1312000254228","Work"
"A1118000059376","CQW0HS","United Kingdom","Wales","Cardiff","Main Street",7726432110,"B1312000058393","Work"
"A1118000250369","CYC4JE","United Kingdom","England","Canterbury","High Street",7310018366,"B1312000242259","Home"
"A1118000137866","DEI9QT","United Kingdom","England","Derby","Main Street",7654705866,"B1312000522563","Home"
"A1118000242259","NPL3IC","United Kingdom","Wales","Newport","Church Road",7767226850,"B1312000511402","Work"
"A1118000606261","BNV5MN","United Kingdom","England","Birmingham","High Street",7310134354,"B1312000293781","Home"
"A1118000259436","WJV5TI","United Kingdom","England","Wells","Station Road",7378146458,"B1312000107946","Work"
"A1118000395813","ECR3RL","United Kingdom","England","Ely","Station Road",7345537570,"B1312000712170","Home"
"A1118000011113","EMM2WT","United Kingdom","England","Ely","Main Street",7330576026,"B1312000433221","Work"
"A1118000486589","CRY1AS","United Kingdom","England","Colchester","Park Avenue",7459977048,"B1312000322880","Home"
"A1118000520147","PEA3LT","United Kingdom","England","Plymouth","Church Road",7292038902,"B1312000158659","Home"
"A1118000889154","DPY3NI","United Kingdom","Scotland","Dunfermline","Park Avenue",7426935325,"B1312000708598","Home"
"A1118000285216","LBJ4TF","United Kingdom","England","Lancaster","Station Road",7753130333,"B1312000427303","Home"
"A1118000577290","BJA0HS","United Kingdom","England","Birmingham","Church Road",7876202272,"B1312000171443","Home"
"A1118000853938","PAX7EA","United Kingdom","England","Plymouth","High Street",7622974504,"B1312000728145","Work"
"A1118000143425","DOJ4EW","United Kingdom","England","Durham","High Street",7306101696,"B1312000009328","Work"
"A1118000402986","EKC1TF","United Kingdom","England","Exeter","Main Street",7953099768,"B1312000749268","Work"
"A1118000691839","WOP2PS","United Kingdom","England","Wells","Main Street",7785479496,"B1312000002562","Work"
"A1118000370308","EXT0MX","United Kingdom","England","Ely","High Street",7440596370,"B1312000250369","Work"
"A1118000054821","LTX4NA","United Kingdom","England","Lancaster","High Street",7231992921,"B1312000184926","Work"
"A1118000493764","BGN8OP","United Kingdom","Northern Ireland","Belfast","Main Street",7344571429,"B1312000400342","Work"
"A1118000674140","CIW5CD","United Kingdom","England","Cambridge","Main Street",7555737744,"B1312000374129","Home"
"A1118000029689","BGZ3DX","United Kingdom","England","Bath","High Street",7816536506,"B1312000110747","Work"
"A1118000469986","LEE3BR","United Kingdom","England","Leicester","Church Road",7743382859,"B1312000718975","Work"
"A1118000572402","SWB3QO","United Kingdom","England","Salisbury","Main Street",7803685147,"B1312000383564","Home"
"A1118000833721","DIW2GU","United Kingdom","Scotland","Dunfermline","Church Road",7467104913,"B1312000646610","Home"
"A1118000912346","DHR1HQ","United Kingdom","England","Doncaster","Station Road",7064324768,"B1312000639270","Home"
"A1118000843888","SOP8QI","United Kingdom","Wales","St Davids","Station Road",7923825458,"B1312000692144","Home"
"A1118000987690","SYC3VR","United Kingdom","England","St Albans","Main Street",7003284867,"B1312000533481","Home"
"A1118000364718","SJH9OJ","United Kingdom","England","Southend-on-Sea","Main Street",7111084920,"B1312000211299","Home"
"A1118000531517","DDZ1PP","United Kingdom","England","Doncaster","Church Road",7547088464,"B1312000448269","Home"
"A1118000019447","BBI4AJ","United Kingdom","England","Brighton & Hove","Station Road",7186564912,"B1312000466381","Work"
"A1118000069873","CIA6OQ","United Kingdom","England","Coventry","Church Road",7469651258,"B1312000290696","Work"
"A1118000376274","WLD3HY","United Kingdom","England","Westminster","Park Avenue",7239350270,"B1312000597302","Home"
"A1118000087407","WRG6LI","United Kingdom","Wales","Wrexham","High Street",7727606990,"B1312000776306","Home"
"A1118000981977","LSP6RI","United Kingdom","England","Lancaster","Main Street",7928238800,"B1312000215285","Work"
"A1118000734319","GSM6LG","United Kingdom","England","Gloucester","High Street",7712926492,"B1312000577290","Home"
"A1118000213364","WYO6RO","United Kingdom","England","Wakefield","High Street",7084142331,"B1312000580726","Home"
"A1118000089188","PBD9AZ","United Kingdom","England","Peterborough","Station Road",7224958811,"B1312000264856","Work"
"A1118000646610","PXD0MQ","United Kingdom","England","Preston","Church Road",7099845465,"B1312000217351","Work"
"A1118000005294","SHT7JV","United Kingdom","Wales","St Davids","Church Road",7752070517,"B1312000693431","Home"
"A1118000801685","DJM3UD","United Kingdom","Scotland","Dundee","Main Street",7714373553,"B1312000197860","Work"
"A1118000134250","PRJ8KA","United Kingdom","England","Preston","Station Road",7704252691,"B1312000553776","Work"
"A1118000185183","GBX0LN","United Kingdom","England","Gloucester","Main Street",7554849037,"B1312000115335","Home"
"A1118000952998","EJL5KI","United Kingdom","England","Ely","High Street",7185090198,"B1312000676796","Home"
"A1118000978497","BGW6UW","United Kingdom","England","Bristol","High Street",7576469527,"B1312000697237","Work"
"A1118000061140","WLX0PR","United Kingdom","England","Wolverhampton","Church Road",7027279307,"B1312000164295","Home"
"A1118000618194","EZT6YW","United Kingdom","Scotland","Edinburgh","High Street",7284533354,"B1312000690874","Home"
"A1118000930176","AKJ3XL","United Kingdom","Northern Ireland","Armagh","Park Avenue",7583907552,"B1312000296810","Work"
"A1118001000323","LMH2VY","United Kingdom","England","Leicester","Park Avenue",7460182984,"B1312000751546","Home"
"A1118000305810","CCG9CU","United Kingdom","Wales","Cardiff","Church Road",7486602635,"B1312000105762","Work"
"A1118000475795","DGD8VI","United Kingdom","England","Derby","Church Road",7082740126,"B1312000569292","Work"
"A1118000690874","WDY8DA","United Kingdom","England","Wells","Church Road",7258080252,"B1312000251977","Work"
"A1118000844730","WIH7PS","United Kingdom","England","Wakefield","Church Road",7000441975,"B1312000430745","Work"
"A1118000839211","LJO7GC","United Kingdom","England","Leicester","High Street",7075467541,"B1312000311357","Work"
"A1118000230408","SAJ1CM","United Kingdom","England","Salisbury","Park Avenue",7524909429,"B1312000539937","Work"
"A1118000765473","CXN0EW","United Kingdom","England","Canterbury","Park Avenue",7943768494,"B1312000387195","Home"
"A1118000002562","SZY7KC","United Kingdom","England","Stoke on Trent","Park Avenue",7649418237,"B1312000584916","Work"
"A1118000347321","AXI7BZ","United Kingdom","Scotland","Aberdeen","Main Street",7838371122,"B1312000646610","Home"
"A1118000594512","SWK6WG","United Kingdom","England","Salisbury","High Street",7709411567,"B1312000372193","Work"
"A1118000977117","SLN4BL","United Kingdom","England","Salford","Station Road",7724210351,"B1312000508136","Work"
"A1118000317229","KUL0BH","United Kingdom","England","Kingston-upon-Hull","Park Avenue",7120893649,"B1312000780391","Home"
"A1118000588391","OTM1WV","United Kingdom","England","Oxford","Main Street",7157582620,"B1312000009328","Work"
"A1118000004625","LNE6RX","United Kingdom","Northern Ireland","Lisburn","Station Road",7772230341,"B1312000193718","Home"
"A1118000060562","LRZ2EN","United Kingdom","England","London","High Street",7183263070,"B1312000339422","Work"
"A1118000492109","LQP5EB","United Kingdom","England","Leicester","Main Street",7783386053,"B1312000079917","Work"
"A1118000167385","KST0FE","United Kingdom","England","Kingston-upon-Hull","High Street",7374745792,"B1312000711733","Home"
"A1118000344890","LQL1LG","United Kingdom","Northern Ireland","Londonderry","Church Road",7983074030,"B1312000307309","Home"
"A1118000909770","RRX4EQ","United Kingdom","England","Ripon","High Street",7334514783,"B1312000668331","Home"
"A1118000280677","PEL2FD","United Kingdom","England","Peterborough","Main Street",7510553470,"B1312000217351","Work"
"A1118000246556","BBA2PK","United Kingdom","England","Brighton & Hove","Church Road",7751833523,"B1312000049680","Work"
"A1118000956157","CWK2OC","United Kingdom","England","Colchester","Main Street",7021233624,"B1312000607421","Home"
"A1118000222637","BUD9PW","United Kingdom","Wales","Bangor","Station Road",7864987934,"B1312000737935","Home"
"A1118000173558","NKX7QW","United Kingdom","England","Norwich","Main Street",7188785074,"B1312000445207","Home"
"A1118000643400","KNG1ND","United Kingdom","England","Kingston-upon-Hull","High Street",7686208419,"B1312000232304","Home"
"A1118000411214","WTA8FJ","United Kingdom","England","Westminster","High Street",7317411792,"B1312000333582","Work"
"A1118000056958","INR9LP","United Kingdom","Scotland","Inverness","Church Road",7795833073,"B1312000794355","Home"
"A1118000960565","GRS7LZ","United Kingdom","England","Gloucester","Church Road",7970195543,"B1312000502472","Home"
"A1118000695190","ELS2WX","United Kingdom","Scotland","Edinburgh","Main Street",7800065281,"B1312000734319","Work"
"A1118000904909","DEX5NV","United Kingdom","England","Derby","Church Road",7232579903,"B1312000291656","Home"
"A1118000951506","SXI7GR","United Kingdom","Scotland","Stirling","High Street",7037223881,"B1312000308448","Work"
"A1118000652521","LUA0HU","United Kingdom","England","London","Church Road",7333320574,"B1312000397546","Home"
"A1118000141525","ENJ7VJ","United Kingdom","England","Ely","Church Road",7857475406,"B1312000540501","Home"
"A1118000013764","WFX6LP","United Kingdom","England","Wakefield","High Street",7676454868,"B1312000335574","Work"
"A1118000009328","SOW8SM","United Kingdom","Wales","St Davids","High Street",7343671342,"B1312000149942","Home"
"A1118000537785","WOG0LE","United Kingdom","England","Westminster","Church Road",7113594117,"B1312000030692","Work"
"A1118000761871","SAZ7UD","United Kingdom","England","Salisbury","Main Street",7470787701,"B1312000124409","Home"
"A1118000704370","KHC0BS","United Kingdom","England","Kingston-upon-Hull","Church Road",7367029096,"B1312000630635","Work"
"A1118000077308","WKS3VK","United Kingdom","England","Westminster","Station Road",7582520125,"B1312000204497","Home"
"A1118000636573","WCB5UK","United Kingdom","England","Wakefield","Main Street",7183113466,"B1312000070846","Home"
"A1118000342549","ALJ7TR","United Kingdom","Scotland","Aberdeen","High Street",7211089265,"B1312000674140","Home"
"A1118000959386","DGN9YR","United Kingdom","England","Doncaster","Main Street",7456625760,"B1312000312276","Home"
"A1118000468366","DGD1CC","United Kingdom","Scotland","Dundee","Park Avenue",7093960360,"B1312000111150","Work"
"A1118000276759","PTI2BC","United Kingdom","Scotland","Perth","Park Avenue",7957759945,"B1312000500279","Work"
"A1118000129946","WAX7WY","United Kingdom","England","Winchester","Park Avenue",7723304724,"B1312000446400","Work"
"A1118000936454","LYQ1QJ","United Kingdom","Northern Ireland","Lisburn","Park Avenue",7981903616,"B1312000597302","Home"
"A1118000800110","SFZ0MF","United Kingdom","England","Salisbury","Park Avenue",7371335004,"B1312000772434","Work"
"A1118000973807","WWO8DT","United Kingdom","England","Winchester","Station Road",7654063963,"B1312000253446","Home"
"A1118000092523","RMR0XI","United Kingdom","England","Ripon","High Street",7447239783,"B1312000139490","Work"
"A1118000398437","LEB3MV","United Kingdom","Northern Ireland","Londonderry","High Street",7517110424,"B1312000763210","Home"
"A1118000039874","SZT2WX","United Kingdom","England","St Albans","Church Road",7776090733,"B1312000691839","Home"
"A1118000318264","NWE4TF","United Kingdom","Wales","Newport","Station Road",7327035203,"B1312000329607","Work"
"A1118000600539","CTW3MM","United Kingdom","England","Canterbury","Station Road",7550813272,"B1312000726772","Home"
"A1118000682869","ESY3TX","United Kingdom","England","Exeter","Church Road",7504891701,"B1312000045323","Work"
"A1118000482721","BQX1IF","United Kingdom","England","Bath","Station Road",7974626897,"B1312000061140","Home"
"A1118000124409","PWY2YF","United Kingdom","England","Peterborough","Church Road",7988317556,"B1312000736321","Home"
"A1118000079917","LWZ3IE","United Kingdom","England","Lancaster","Station Road",7167633277,"B1312000015702","Work"
"A1118000446400","BQR2VC","United Kingdom","Wales","Bangor","Park Avenue",7419859223,"B1312000638540","Home"
"A1118000878698","DPW1GJ","United Kingdom","England","Doncaster","Station Road",7496175923,"B1312000511402","Work"
"A1118000935812","BMC3YE","United Kingdom","England","Bristol","Church Road",7860770911,"B1312000518714","Work"
"A1118000146899","NJM8SB","United Kingdom","England","Newcastle-upon-Tyne","Main Street",7155287140,"B1312000202903","Home"
"A1118000487339","DDJ2FU","United Kingdom","Scotland","Dundee","Church Road",7371125482,"B1312000626547","Home"
"A1118000515770","CGV2WL","United Kingdom","England","Cambridge","Church Road",7842934354,"B1312000519343","Work"
"A1118000451501","YWZ1UD","United Kingdom","England","York","Station Road",7497764875,"B1312000609267","Work"
"A1118000231153","IGM5OF","United Kingdom","Scotland","Inverness","Station Road",7372853728,"B1312000213364","Home"
"A1118000110747","CDD4TF","United Kingdom","England","Chelmsford","High Street",7749750137,"B1312000131212","Work"
"A1118000190696","SDQ2WH","United Kingdom","England","St Albans","High Street",7314327366,"B1312000569292","Work"
"A1118000849270","BUR8XZ","United Kingdom","England","Brighton & Hove","High Street",7331559121,"B1312000185183","Work"
"A1118000560227","NSO9OR","United Kingdom","Northern Ireland","Newry","High Street",7150842240,"B1312000289316","Work"
"A1118000346906","WNU9SG","United Kingdom","England","Worcester","Station Road",7991569673,"B1312000190696","Home"
"A1118000525398","EXS4OS","United Kingdom","Scotland","Edinburgh","High Street",7917808551,"B1312000393961","Work"
"A1118000076851","TLF2LL","United Kingdom","England","Truro","Main Street",7378002573,"B1312000041122","Home"
"A1118000112173","LUE9SK","United Kingdom","England","Lichfield","Park Avenue",7138351018,"B1312000069873","Home"
"A1118000114461","LZD3ZA","United Kingdom","Northern Ireland","Londonderry","Park Avenue",7123652205,"B1312000075258","Home"
"A1118000823483","WGY5RG","United Kingdom","England","Wells","High Street",7065960118,"B1312000261125","Work"
"A1118000068705","CTY4NR","United Kingdom","England","Colchester","High Street",7361468819,"B1312000682869","Home"
"A1118000472303","BAH5RY","United Kingdom","England","Bristol","Main Street",7760299146,"B1312000265765","Work"
"A1118000287747","KAG7CQ","United Kingdom","England","Kingston-upon-Hull","Main Street",7492529382,"B1312000096220","Home"
"A1118000740221","LIS2GX","United Kingdom","England","Leeds","Park Avenue",7612433901,"B1312000378422","Home"
"A1118000111150","KJT0KH","United Kingdom","England","Kingston-upon-Hull","Church Road",7152661602,"B1312000429472","Home"
"A1118000265765","SYN8UM","United Kingdom","England","Southend-on-Sea","High Street",7520555567,"B1312000302203","Home"
"A1118000540501","YYX3ZC","United Kingdom","England","York","Park Avenue",7798868192,"B1312000551414","Home"
"A1118000988570","BQI6WQ","United Kingdom","Northern Ireland","Belfast","High Street",7384757188,"B1312000768987","Work"
"A1118000216672","OFH5ZF","United Kingdom","England","Oxford","Main Street",7154790780,"B1312000019447","Home"
"A1118000170883","SDX1DH","United Kingdom","Scotland","Stirling","Main Street",7329159393,"B1312000330979","Work"
"A1118000448269","KPU8PJ","United Kingdom","England","Kingston-upon-Hull","Park Avenue",7180318587,"B1312000187732","Work"
"A1118000747808","CMX9AJ","United Kingdom","England","Chester","Main Street",7916896424,"B1312000660749","Work"
"A1118000991260","GUL7QR","United Kingdom","England","Gloucester","Main Street",7185431286,"B1312000325809","Home"
"A1118000163138","SGP2FX","United Kingdom","England","Southampton","Church Road",7742983863,"B1312000148666","Home"
"A1118000356396","ERQ1AI","United Kingdom","England","Exeter","Park Avenue",7586063394,"B1312000346906","Work"
"A1118000794355","BRS5NB","United Kingdom","England","Bristol","Park Avenue",7969787622,"B1312000672939","Home"
"A1118000628792","NCT0WB","United Kingdom","England","Norwich","High Street",7041713154,"B1312000218557","Work"
"A1118000496204","CFQ6AC","United Kingdom","England","Carlisle","Park Avenue",7608795234,"B1312000595797","Home"
"A1118000653592","CQC1XS","United Kingdom","England","Carlisle","Station Road",7723415672,"B1312000260896","Home"
"A1118000919640","LMS6GS","United Kingdom","Northern Ireland","Lisburn","Station Road",7734071050,"B1312000567338","Work"
"A1118000248456","WZU5ZF","United Kingdom","England","Wells","High Street",7329225659,"B1312000037589","Work"
"A1118000985650","NWV0AD","United Kingdom","England","Norwich","Station Road",7698034502,"B1312000691839","Home"
"A1118000548598","AVW4XP","United Kingdom","Scotland","Aberdeen","High Street",7967585651,"B1312000278337","Work"
"A1118000711733","PQK0VC","United Kingdom","Scotland","Perth","Main Street",7442860028,"B1312000561978","Home"
"A1118000268489","EUR8LQ","United Kingdom","England","Ely","High Street",7982583527,"B1312000657698","Work"
"A1118000999143","GAB6OQ","United Kingdom","Scotland","Glasgow","Main Street",7886952521,"B1312000196809","Work"
"A1118000135765","CBK8QN","United Kingdom","England","Cambridge","Main Street",7036826493,"B1312000649336","Home"
"A1118000586521","CXV8SF","United Kingdom","England","Coventry","Station Road",7098541578,"B1312000517648","Work"
"A1118000113277","CAB2PT","United Kingdom","England","Chichester","Station Road",7425238122,"B1312000303920","Work"
"A1118000139490","BCN1PQ","United Kingdom","England","Bradford","High Street",7031789240,"B1312000190696","Home"
"A1118000933757","SIH4MK","United Kingdom","England","Stoke on Trent","Main Street",7814358295,"B1312000042408","Home"
"A1118000745390","NLS0DV","United Kingdom","England","Norwich","Park Avenue",7364051404,"B1312000519343","Work"
"A1118000075258","SXL2YM","United Kingdom","England","Sunderland","Main Street",7902364605,"B1312000363264","Home"
"A1118000028310","CNW1LR","United Kingdom","Wales","Cardiff","Park Avenue",7091340238,"B1312000791934","Work"
"A1118000179151","WPE6CF","United Kingdom","England","Wells","Station Road",7542283151,"B1312000394491","Home"
"A1118000921183","CPC2PS","United Kingdom","England","Chester","Park Avenue",7611954532,"B1312000066627","Work"
"A1118000288154","CMP0EQ","United Kingdom","England","Chester","Park Avenue",7728749307,"B1312000789841","Work"
"A1118000634323","SBK7TB","United Kingdom","England","Sunderland","Main Street",7253218854,"B1312000772434","Work"
"A1118000955714","DQJ7XN","United Kingdom","England","Derby","Main Street",7205315030,"B1312000753440","Home"
"A1118000892852","SEQ2OX","United Kingdom","England","Southend-on-Sea","Church Road",7691887930,"B1312000202903","Home"
"A1118000214874","RLU8CM","United Kingdom","England","Ripon","High Street",7740911479,"B1312000379214","Home"
"A1118000270321","LWF0FD","United Kingdom","England","Lancaster","High Street",7679068252,"B1312000528288","Home"
"A1118000735791","SWM6PF","United Kingdom","England","Salisbury","High Street",7139594978,"B1312000221153","Work"
"A1118000639270","YPM4AY","United Kingdom","England","York","Station Road",7209702191,"B1312000612177","Home"
"A1118000165868","CJF2WQ","United Kingdom","England","Colchester","Church Road",7826734083,"B1312000636573","Home"
"A1118000277262","DAH9CF","United Kingdom","Scotland","Dunfermline","Church Road",7632081212,"B1312000176294","Home"
"A1118000989443","DWM6JY","United Kingdom","England","Derby","Station Road",7081566527,"B1312000003278","Home"
"A1118000215285","SZI4HR","United Kingdom","England","Sunderland","Church Road",7713782567,"B1312000142104","Home"
"A1118000362336","LSX2RF","United Kingdom","England","Lancaster","Main Street",7968998839,"B1312000389496","Work"
"A1118000025525","SNP9LR","United Kingdom","England","Stoke on Trent","Church Road",7543410999,"B1312000576723","Work"
"A1118000323269","CIY2BL","United Kingdom","England","Colchester","Church Road",7610200726,"B1312000797187","Work"
"A1118000440859","NCW6SZ","United Kingdom","Wales","Newport","High Street",7328358314,"B1312000719995","Home"
"A1118000408560","DIB7RA","United Kingdom","Scotland","Dundee","Station Road",7691077313,"B1312000288154","Home"
"A1118000771818","LAJ7FJ","United Kingdom","England","Leeds","Church Road",7072949598,"B1312000192805","Home"
"A1118000845147","LLR1RV","United Kingdom","England","Leeds","Park Avenue",7970464238,"B1312000591214","Home"
"A1118000567338","SHC0UW","United Kingdom","Wales","Swansea","Main Street",7526950311,"B1312000334647","Home"
"A1118000327333","BTJ5SH","United Kingdom","England","Bath","High Street",7367521986,"B1312000683676","Home"
"A1118000632506","SEV3OC","United Kingdom","England","Southampton","Main Street",7203373486,"B1312000094385","Work"
"A1118000258797","EWZ8OX","United Kingdom","Scotland","Edinburgh","Station Road",7664261527,"B1312000730630","Work"
"A1118000679324","DZY6AG","United Kingdom","Scotland","Dundee","Station Road",7957624096,"B1312000596862","Home"
"A1118000621441","WNH2WH","United Kingdom","Wales","Wrexham","Church Road",7339670071,"B1312000152438","Work"
"A1118000043234","EVN5XN","United Kingdom","England","Ely","High Street",7445684233,"B1312000755419","Work"
"A1118000281615","IWU9TI","United Kingdom","Scotland","Inverness","High Street",7203806620,"B1312000585160","Home"
"A1118000781486","LZO3YZ","United Kingdom","Northern Ireland","Lisburn","Main Street",7113281291,"B1312000742601","Home"
"A1118000256717","SXY1HS","United Kingdom","England","Southend-on-Sea","High Street",7794101300,"B1312000667549","Home"
"A1118000001514","CHP6GA","United Kingdom","England","Chelmsford","Main Street",7679040134,"B1312000411214","Home"
"A1118000698705","PIB9CE","United Kingdom","England","Peterborough","Station Road",7161227306,"B1312000234878","Home"
"A1118000720536","DJP0MS","United Kingdom","Scotland","Dundee","Church Road",7083031211,"B1312000344890","Home"
"A1118000517648","AYT4PC","United Kingdom","Northern Ireland","Armagh","Church Road",7116788407,"B1312000459107","Work"
"A1118000984482","SWU6GR","United Kingdom","England","Sunderland","Church Road",7661641556,"B1312000676796","Home"
"A1118000929675","PQP5DX","United Kingdom","England","Portsmouth","Station Road",7606968915,"B1312000793685","Home"
"A1118000426661","ENQ6AZ","United Kingdom","England","Exeter","Main Street",7817835017,"B1312000678151","Home"
"A1118000835342","SRH9FU","United Kingdom","England","Sunderland","Station Road",7119407658,"B1312000211299","Home"
"A1118000022939","CZP1BN","United Kingdom","Wales","Cardiff","Main Street",7989286906,"B1312000524238","Home"
"A1118000805386","CSM8ND","United Kingdom","England","Chelmsford","Station Road",7723309414,"B1312000158659","Home"
"A1118000610541","WZJ1FY","United Kingdom","England","Wakefield","Main Street",7378941157,"B1312000697237","Work"
"A1118000946104","BJK8HN","United Kingdom","England","Brighton & Hove","Park Avenue",7023002754,"B1312000620478","Work"
"A1118000578545","PHW0JP","United Kingdom","England","Portsmouth","Park Avenue",7416180373,"B1312000761871","Work"
"A1118000226864","NDC6KV","United Kingdom","Wales","Newport","Main Street",7308014937,"B1312000576723","Work"
"A1118000180975","SXY2KK","United Kingdom","England","Southend-on-Sea","High Street",7891716913,"B1312000717678","Work"
"A1118000044920","GMT7MW","United Kingdom","England","Gloucester","Park Avenue",7713271609,"B1312000210572","Work"
"A1118000702107","LZE9TD","United Kingdom","England","Lincoln","Park Avenue",7211299777,"B1312000504123","Home"
"A1118000300546","LJC8KG","United Kingdom","Northern Ireland","Londonderry","Church Road",7112859667,"B1312000195529","Home"
"A1118000927559","LUP7AC","United Kingdom","Northern Ireland","Londonderry","Station Road",7748900588,"B1312000660749","Work"
"A1118000649336","CYT4PA","United Kingdom","England","Chester","Park Avenue",7275874817,"B1312000790935","Home"
"A1118000842588","PAQ1IN","United Kingdom","England","Portsmouth","High Street",7489866424,"B1312000566575","Work"
"A1118000176294","NPM8GS","United Kingdom","Northern Ireland","Newry","Main Street",7613446526,"B1312000074138","Home"
"A1118000722369","AML9HM","United Kingdom","Northern Ireland","Armagh","High Street",7951295747,"B1312000214874","Home"
"A1118000668331","STY5RA","United Kingdom","England","Sunderland","Main Street",7516885771,"B1312000258797","Work"
"A1118000714180","MXR4EI","United Kingdom","England","Milton Keynes","Church Road",7278855566,"B1312000673738","Work"
"A1118000425677","HVE5CO","United Kingdom","England","Hereford","Station Road",7514244298,"B1312000430745","Work"
"A1118000688223","EBU5VL","United Kingdom","England","Exeter","Park Avenue",7128545541,"B1312000144883","Home"
"A1118000367495","WMF2ZK","United Kingdom","England","Wolverhampton","Main Street",7400926075,"B1312000491403","Work"
"A1118000571558","CWF4WR","United Kingdom","England","Cambridge","Park Avenue",7982533291,"B1312000145379","Work"
"A1118000109264","BNE7MT","United Kingdom","Wales","Bangor","Main Street",7994971952,"B1312000013764","Home"
"A1118000971380","SRI3UF","United Kingdom","England","Southampton","Church Road",7509392688,"B1312000040941","Home"
"A1118000405463","SDL4UJ","United Kingdom","England","Sunderland","High Street",7840984371,"B1312000687305","Work"
"A1118000272960","WRI0KH","United Kingdom","England","Westminster","High Street",7733925733,"B1312000792622","Work"
"A1118000456408","DFP0HW","United Kingdom","England","Derby","Park Avenue",7402337190,"B1312000230408","Work"
"A1118000096220","PXS3SC","United Kingdom","England","Plymouth","High Street",7784668298,"B1312000594512","Work"
"A1118000573247","AUW7BO","United Kingdom","Northern Ireland","Armagh","Park Avenue",7783319496,"B1312000297972","Home"
"A1118000918632","LVP6WV","United Kingdom","England","Lancaster","High Street",7617289717,"B1312000553776","Work"
"A1118000790935","IZL1MP","United Kingdom","Scotland","Inverness","High Street",7039304390,"B1312000450447","Work"
"A1118000701879","RRY3TI","United Kingdom","England","Ripon","Church Road",7503370837,"B1312000628792","Work"
"A1118000867725","LGA4OZ","United Kingdom","England","Lichfield","High Street",7847503456,"B1312000088377","Work"
"A1118000160182","SSL9UT","United Kingdom","Wales","St Asaph","Church Road",7456349343,"B1312000306567","Home"
"A1118000910438","LVA2OS","United Kingdom","England","Leeds","Park Avenue",7999484086,"B1312000160182","Home"
"A1118000786664","DHP3EL","United Kingdom","England","Doncaster","Park Avenue",7487207473,"B1312000773155","Work"
"A1118000604742","SIS4VW","United Kingdom","England","Stoke on Trent","Station Road",7347603071,"B1312000793685","Home"
"A1118000775370","BER1RA","United Kingdom","England","Brighton & Hove","Park Avenue",7600967250,"B1312000583158","Home"
"A1118000445207","DZH8CJ","United Kingdom","Scotland","Dundee","Station Road",7697010641,"B1312000645178","Work"
"A1118000419516","CUT1UC","United Kingdom","England","Carlisle","High Street",7122726233,"B1312000208139","Work"
"A1118000227512","SOB8MK","United Kingdom","England","Sunderland","Church Road",7746557560,"B1312000022939","Home"
"A1118000298787","DIO5WZ","United Kingdom","England","Durham","Main Street",7588228641,"B1312000619563","Work"
"A1118000708598","LFR8EN","United Kingdom","England","Lincoln","Main Street",7717571984,"B1312000209621","Home"
"A1118000916143","HVU7XY","United Kingdom","England","Hereford","High Street",7563243503,"B1312000703938","Home"
"A1118000857238","DQL2IY","United Kingdom","England","Durham","Main Street",7439354888,"B1312000307309","Home"
"A1118000808926","LVQ0ED","United Kingdom","Northern Ireland","Lisburn","Main Street",7872653063,"B1312000146899","Home"
"A1118000855661","SHZ9HD","United Kingdom","England","Stoke on Trent","Park Avenue",7211394714,"B1312000446400","Work"
"A1118000006917","CRQ8CE","United Kingdom","England","Chester","Park Avenue",7053072258,"B1312000674140","Home"
"A1118000373902","NKI2NX","United Kingdom","Wales","Newport","Main Street",7758392360,"B1312000038720","Home"
"A1118000026748","PCA0AD","United Kingdom","England","Portsmouth","High Street",7942402299,"B1312000404724","Work"
"A1118000236663","CVZ0LM","United Kingdom","England","Colchester","Park Avenue",7278939393,"B1312000170883","Work"
"A1118000883939","DXX9EJ","United Kingdom","England","Derby","Station Road",7465058651,"B1312000099163","Home"
"A1118000925293","NVJ2JQ","United Kingdom","England","Newcastle-upon-Tyne","Main Street",7488236277,"B1312000535183","Work"
"A1118000368965","LYD9OC","United Kingdom","England","Leeds","High Street",7159653327,"B1312000330979","Work"
"A1118000014701","NOA5LJ","United Kingdom","England","Norwich","Park Avenue",7351208343,"B1312000088377","Work"
"A1118000692144","BVM5EW","United Kingdom","Northern Ireland","Bangor","Main Street",7985522542,"B1312000021454","Home"
