"product_id","product_name","in_stock","available_units","price","seller_id","category_id","order_date","order_status","payment_type","buyer_id","address_type","first_name","last_name","email","password","user_type","expiry_date","shipping","delivery_date","remaining_available_units"
"P1812000143425","Futuristic Razor","yes",181,3.99,"S1212000058393","C1912000002562",2022-09-14 23:12:35.006158,"Cancelled","Card","B1312000025525","Home","Deepa","Domenica","Deepa.Domenica@yahoo.com","c435ba544a58f6ae364adb7230da79e785b2c92dfbe0eacc0be9f7f107cc3c2e","Basic",2024-07-28,10,2022-09-14 23:12:38.006158,NA
"P1812000472303","Stylish Makeup Kit","yes",216,2.99,"S1212000102579","C1912000002562",2022-09-14 23:12:35.006158,"Cancelled","Card","B1312000025525","Home","Deepa","Domenica","Deepa.Domenica@yahoo.com","c435ba544a58f6ae364adb7230da79e785b2c92dfbe0eacc0be9f7f107cc3c2e","Basic",2024-07-28,10,2022-09-14 23:12:38.006158,NA
"P1812000470361","Fashionable Makeup Kit","yes",165,2.99,"S1212000058393","C1912000002562",2022-09-15 01:36:39.221472,"Cancelled","Card","B1312000279772","Work","Lachell","Jaylissa","Lachell.Jaylissa@hotmail.com","277f29a5df8c06552a483674fe931f997030e1249e7b73b4b15ca392dde16b98","Premium",2025-03-01,0,2022-09-15 01:36:41.221472,NA
"P1812000069873","Trendy Vacuum Cleaner","yes",211,26.99,"S1212000143425","C1912000001514",2022-09-15 01:45:25.220047,"Delivered","Card","B1312000437358","Home","Dhir","Devanshi","Dhir.Devanshi@aol.com","b2bcfa7c8d2ca2fcc74c19efe37b2acf9d6c21a515dd5ee15a07e524a3c7845a","VIP",2025-03-05,0,2022-09-15 01:45:26.220047,NA
"P1812000147888","Powerful Headphones","yes",203,70.99,"S1212000012473","C1912000005294",2022-09-15 01:45:25.220047,"Delivered","Card","B1312000437358","Home","Dhir","Devanshi","Dhir.Devanshi@aol.com","b2bcfa7c8d2ca2fcc74c19efe37b2acf9d6c21a515dd5ee15a07e524a3c7845a","VIP",2025-03-05,0,2022-09-15 01:45:26.220047,NA
"P1812000337864","Robust Smartwatch","yes",74,58.99,"S1212000146899","C1912000010343",2022-09-15 02:21:30.173784,"Delivered","Cash","B1312000240826","Home","Joscelyn","Elfriede","Joscelyn.Elfriede@hotmail.com","0cc051e5f687dc7affca1d8cb03ee7b2163c4b2cf4e8cfc671d8623926e0cb29","VIP",2024-05-02,0,2022-09-15 02:21:31.173784,NA
"P1812000382707","Flexible Smartwatch","yes",419,56.99,"S1212000056958","C1912000010343",2022-09-15 02:21:30.173784,"Delivered","Cash","B1312000240826","Home","Joscelyn","Elfriede","Joscelyn.Elfriede@hotmail.com","0cc051e5f687dc7affca1d8cb03ee7b2163c4b2cf4e8cfc671d8623926e0cb29","VIP",2024-05-02,0,2022-09-15 02:21:31.173784,NA
"P1812000145379","Trendy Luggage","yes",339,3.99,"S1212000199527","C1912000007217",2022-09-15 02:21:30.173784,"Delivered","Cash","B1312000240826","Home","Joscelyn","Elfriede","Joscelyn.Elfriede@hotmail.com","0cc051e5f687dc7affca1d8cb03ee7b2163c4b2cf4e8cfc671d8623926e0cb29","VIP",2024-05-02,0,2022-09-15 02:21:31.173784,NA
"P1812000379214","Innovative Cookware Set","yes",200,3.99,"S1212000108184","C1912000007217",2022-09-15 02:21:30.173784,"Delivered","Cash","B1312000240826","Home","Joscelyn","Elfriede","Joscelyn.Elfriede@hotmail.com","0cc051e5f687dc7affca1d8cb03ee7b2163c4b2cf4e8cfc671d8623926e0cb29","VIP",2024-05-02,0,2022-09-15 02:21:31.173784,NA
"P1812000422276","High-Quality Vacuum Cleaner","yes",124,22.99,"S1212000106989","C1912000001514",2022-09-15 02:57:07.470821,"Cancelled","Cash","B1312000065322","Work","Sherin","Claudia","Sherin.Claudia@outlook.com","5c1de0ad003d95f3db2d9d8b250ba34b78aac91c7894a05a8005606f86d0337e","Basic",2024-04-25,10,2022-09-15 02:57:10.470821,NA
"P1812000440859","Versatile Headphones","yes",218,68.99,"S1212000007217","C1912000005294",2022-09-15 02:57:07.470821,"Cancelled","Cash","B1312000065322","Work","Sherin","Claudia","Sherin.Claudia@outlook.com","5c1de0ad003d95f3db2d9d8b250ba34b78aac91c7894a05a8005606f86d0337e","Basic",2024-04-25,10,2022-09-15 02:57:10.470821,NA
"P1812000256717","Ergonomic Speaker","yes",170,57.99,"S1212000078473","C1912000005294",2022-09-15 03:21:02.856156,"Delivered","Card","B1312000196809","Work","Neng","Stacy","Neng.Stacy@gmail.com","8e8ce061b1df132148e002709b609467774f550dbd7875beab6c37018796c95d","Basic",2024-05-16,10,2022-09-15 03:21:05.856156,NA
"P1812000438593","Robust Air Purifier","yes",303,37.99,"S1212000140254","C1912000001514",2022-09-15 03:21:02.856156,"Delivered","Card","B1312000196809","Work","Neng","Stacy","Neng.Stacy@gmail.com","8e8ce061b1df132148e002709b609467774f550dbd7875beab6c37018796c95d","Basic",2024-05-16,10,2022-09-15 03:21:05.856156,NA
"P1812000024618","Innovative Alarm Clock","yes",201,3.99,"S1212000199527","C1912000007217",2022-09-15 03:33:37.742184,"Delivered","Cash","B1312000781486","Home","Marlen","Laneisha","Marlen.Laneisha@hotmail.com","2b31ff4a15f128e09d974a4db3ea536b58b52e8cab5e1cf6f869b476a41895e2","VIP",2024-12-28,0,2022-09-15 03:33:38.742184,NA
"P1812000429472","Gorgeous Desk","yes",39,4.99,"S1212000199527","C1912000007217",2022-09-15 03:33:37.742184,"Delivered","Cash","B1312000781486","Home","Marlen","Laneisha","Marlen.Laneisha@hotmail.com","2b31ff4a15f128e09d974a4db3ea536b58b52e8cab5e1cf6f869b476a41895e2","VIP",2024-12-28,0,2022-09-15 03:33:38.742184,NA
"P1812000029689","High-Quality Cookware Set","yes",359,3.99,"S1212000192805","C1912000007217",2022-09-15 03:33:37.742184,"Delivered","Cash","B1312000781486","Home","Marlen","Laneisha","Marlen.Laneisha@hotmail.com","2b31ff4a15f128e09d974a4db3ea536b58b52e8cab5e1cf6f869b476a41895e2","VIP",2024-12-28,0,2022-09-15 03:33:38.742184,NA
"P1812000452308","High-Performance Bed","yes",67,4.99,"S1212000199527","C1912000007217",2022-09-15 03:33:37.742184,"Delivered","Cash","B1312000781486","Home","Marlen","Laneisha","Marlen.Laneisha@hotmail.com","2b31ff4a15f128e09d974a4db3ea536b58b52e8cab5e1cf6f869b476a41895e2","VIP",2024-12-28,0,2022-09-15 03:33:38.742184,NA
"P1812000253446","Modern Curtains","yes",72,3.99,"S1212000108184","C1912000007217",2022-09-15 03:33:37.742184,"Delivered","Cash","B1312000781486","Home","Marlen","Laneisha","Marlen.Laneisha@hotmail.com","2b31ff4a15f128e09d974a4db3ea536b58b52e8cab5e1cf6f869b476a41895e2","VIP",2024-12-28,0,2022-09-15 03:33:38.742184,NA
"P1812000391841","Futuristic Curtains","yes",221,4.99,"S1212000055964","C1912000007217",2022-09-15 03:33:37.742184,"Delivered","Cash","B1312000781486","Home","Marlen","Laneisha","Marlen.Laneisha@hotmail.com","2b31ff4a15f128e09d974a4db3ea536b58b52e8cab5e1cf6f869b476a41895e2","VIP",2024-12-28,0,2022-09-15 03:33:38.742184,NA
"P1812000156554","Sleek Luggage","yes",348,4.99,"S1212000192805","C1912000007217",2022-09-15 03:54:39.626468,"Cancelled","Card","B1312000384457","Home","Donnis","Javaris","Donnis.Javaris@outlook.com","e6a041e5b675dae94024a66cbe5c5de293eef01ec5ab3453741aa7fd2db93259","Basic",2024-07-29,10,2022-09-15 03:54:42.626468,NA
"P1812000059376","Elegant Jacket","yes",483,2.99,"S1212000004625","C1912000009328",2022-09-15 03:54:39.626468,"Cancelled","Card","B1312000384457","Home","Donnis","Javaris","Donnis.Javaris@outlook.com","e6a041e5b675dae94024a66cbe5c5de293eef01ec5ab3453741aa7fd2db93259","Basic",2024-07-29,10,2022-09-15 03:54:42.626468,NA
"P1812000281615","Modern Running Shoes","yes",277,2.99,"S1212000119226","C1912000006917",2022-09-15 04:00:08.412816,"Delivered","Cash","B1312000669433","Home","Shivangi","Shermon","Shivangi.Shermon@aol.com","a334a8aca0b6ffbb48296270235677c47dfe53adbbbf72bf96f284229a567368","VIP",2024-08-22,0,2022-09-15 04:00:09.412816,NA
"P1812000493764","Flexible Fitness Tracker","yes",261,3.99,"S1212000003278","C1912000006917",2022-09-15 04:00:08.412816,"Delivered","Cash","B1312000669433","Home","Shivangi","Shermon","Shivangi.Shermon@aol.com","a334a8aca0b6ffbb48296270235677c47dfe53adbbbf72bf96f284229a567368","VIP",2024-08-22,0,2022-09-15 04:00:09.412816,NA
"P1812000459107","Sleek Pillow","yes",92,3.99,"S1212000108184","C1912000007217",2022-09-15 04:00:08.412816,"Delivered","Cash","B1312000669433","Home","Shivangi","Shermon","Shivangi.Shermon@aol.com","a334a8aca0b6ffbb48296270235677c47dfe53adbbbf72bf96f284229a567368","VIP",2024-08-22,0,2022-09-15 04:00:09.412816,NA
"P1812000353889","Eco-Friendly Razor","yes",25,2.99,"S1212000069873","C1912000002562",2022-09-15 04:00:08.412816,"Delivered","Cash","B1312000669433","Home","Shivangi","Shermon","Shivangi.Shermon@aol.com","a334a8aca0b6ffbb48296270235677c47dfe53adbbbf72bf96f284229a567368","VIP",2024-08-22,0,2022-09-15 04:00:09.412816,NA
"P1812000457494","Futuristic Handbag","yes",217,5.99,"S1212000083168","C1912000013764",2022-09-15 04:00:08.412816,"Delivered","Cash","B1312000669433","Home","Shivangi","Shermon","Shivangi.Shermon@aol.com","a334a8aca0b6ffbb48296270235677c47dfe53adbbbf72bf96f284229a567368","VIP",2024-08-22,0,2022-09-15 04:00:09.412816,NA
"P1812000226864","Sophisticated Vacuum Cleaner","yes",254,30.99,"S1212000029689","C1912000001514",2022-09-15 04:00:43.580458,"Delivered","Cash","B1312000119226","Home","Orson","Avis","Orson.Avis@outlook.com","f675dcd6796fc969652a90e114e0affcef5b274697e88023c0f045625d30e977","Premium",2024-10-20,0,2022-09-15 04:00:45.580458,NA
"P1812000235636","Sustainable Dress","yes",491,6.99,"S1212000083168","C1912000013764",2022-09-15 04:00:43.580458,"Delivered","Cash","B1312000119226","Home","Orson","Avis","Orson.Avis@outlook.com","f675dcd6796fc969652a90e114e0affcef5b274697e88023c0f045625d30e977","Premium",2024-10-20,0,2022-09-15 04:00:45.580458,NA
"P1812000066627","Elegant Alarm Clock","yes",348,3.99,"S1212000108184","C1912000007217",2022-09-15 04:00:43.580458,"Delivered","Cash","B1312000119226","Home","Orson","Avis","Orson.Avis@outlook.com","f675dcd6796fc969652a90e114e0affcef5b274697e88023c0f045625d30e977","Premium",2024-10-20,0,2022-09-15 04:00:45.580458,NA
"P1812000161795","User-Friendly Toy","yes",72,2.99,"S1212000079917","C1912000008398",2022-09-15 04:00:43.580458,"Delivered","Cash","B1312000119226","Home","Orson","Avis","Orson.Avis@outlook.com","f675dcd6796fc969652a90e114e0affcef5b274697e88023c0f045625d30e977","Premium",2024-10-20,0,2022-09-15 04:00:45.580458,NA
"P1812000048389","Elegant Air Purifier","yes",74,37.99,"S1212000140254","C1912000001514",2022-09-15 04:00:43.580458,"Delivered","Cash","B1312000119226","Home","Orson","Avis","Orson.Avis@outlook.com","f675dcd6796fc969652a90e114e0affcef5b274697e88023c0f045625d30e977","Premium",2024-10-20,0,2022-09-15 04:00:45.580458,NA
"P1812000121785","Fashionable Hand Mixer","yes",485,27.99,"S1212000106989","C1912000001514",2022-09-15 04:03:27.592423,"Delivered","Cash","B1312000067215","Work","Ariell","Brinleigh","Ariell.Brinleigh@gmail.com","8b424240cd60117f0202465ee6f74e68d8154d287f91a4b77621a50bd5c4d25e","Premium",2025-02-03,0,2022-09-15 04:03:29.592423,NA
"P1812000385781","Modern Sneakers","yes",74,3.99,"S1212000049680","C1912000009328",2022-09-15 04:08:30.054995,"Delivered","Cash","B1312000402986","Work","Clarence","Lanae","Clarence.Lanae@aol.com","5005c1e564b4adc29e44d9eaeb13787b7eaa6ee31285f00f4d9ccbdda1cc88ff","VIP",2024-03-27,0,2022-09-15 04:08:31.054995,NA
"P1812000056958","Luxurious Gaming Console","yes",344,49.99,"S1212000080133","C1912000005294",2022-09-15 04:08:30.054995,"Delivered","Cash","B1312000402986","Work","Clarence","Lanae","Clarence.Lanae@aol.com","5005c1e564b4adc29e44d9eaeb13787b7eaa6ee31285f00f4d9ccbdda1cc88ff","VIP",2024-03-27,0,2022-09-15 04:08:31.054995,NA
"P1812000375316","Robust Baby Monitor","yes",332,2.99,"S1212000079917","C1912000008398",2022-09-15 04:08:30.054995,"Delivered","Cash","B1312000402986","Work","Clarence","Lanae","Clarence.Lanae@aol.com","5005c1e564b4adc29e44d9eaeb13787b7eaa6ee31285f00f4d9ccbdda1cc88ff","VIP",2024-03-27,0,2022-09-15 04:08:31.054995,NA
"P1812000231153","Sustainable Handbag","yes",318,6.99,"S1212000016867","C1912000013764",2022-09-15 04:08:30.054995,"Delivered","Cash","B1312000402986","Work","Clarence","Lanae","Clarence.Lanae@aol.com","5005c1e564b4adc29e44d9eaeb13787b7eaa6ee31285f00f4d9ccbdda1cc88ff","VIP",2024-03-27,0,2022-09-15 04:08:31.054995,NA
"P1812000187732","Innovative Headphones","yes",209,44.99,"S1212000045323","C1912000005294",2022-09-15 06:30:26.986851,"Delivered","Card","B1312000575289","Work","Tenequa","Taneka","Tenequa.Taneka@yahoo.com","3cc059a7fd310b68e5aa0795117a51d38bbabcb25d7691b0f99ad3ec5d256942","Premium",2024-10-16,0,2022-09-15 06:30:28.986851,NA
"P1812000273756","Fashionable Gaming Console","yes",208,66.99,"S1212000078473","C1912000005294",2022-09-15 06:30:26.986851,"Delivered","Card","B1312000575289","Work","Tenequa","Taneka","Tenequa.Taneka@yahoo.com","3cc059a7fd310b68e5aa0795117a51d38bbabcb25d7691b0f99ad3ec5d256942","Premium",2024-10-16,0,2022-09-15 06:30:28.986851,NA
"P1812000437358","Eco-Friendly Mattress","yes",284,3.99,"S1212000199527","C1912000007217",2022-09-15 06:30:26.986851,"Delivered","Card","B1312000575289","Work","Tenequa","Taneka","Tenequa.Taneka@yahoo.com","3cc059a7fd310b68e5aa0795117a51d38bbabcb25d7691b0f99ad3ec5d256942","Premium",2024-10-16,0,2022-09-15 06:30:28.986851,NA
"P1812000059376","Elegant Jacket","yes",483,2.99,"S1212000004625","C1912000009328",2022-09-15 07:29:52.104126,"Delivered","Card","B1312000413193","Work","Luigi","Essence","Luigi.Essence@aol.com","698669a1dbd689f733b156671827db0d5ebeb489632f95b480fabe59177d1485","VIP",2024-08-31,0,2022-09-15 07:29:53.104126,NA
"P1812000189401","Sophisticated Couch","yes",140,3.99,"S1212000108184","C1912000007217",2022-09-15 07:29:52.104126,"Delivered","Card","B1312000413193","Work","Luigi","Essence","Luigi.Essence@aol.com","698669a1dbd689f733b156671827db0d5ebeb489632f95b480fabe59177d1485","VIP",2024-08-31,0,2022-09-15 07:29:53.104126,NA
"P1812000451501","Elegant Smartwatch","yes",57,36.99,"S1212000062530","C1912000010343",2022-09-15 07:29:52.104126,"Delivered","Card","B1312000413193","Work","Luigi","Essence","Luigi.Essence@aol.com","698669a1dbd689f733b156671827db0d5ebeb489632f95b480fabe59177d1485","VIP",2024-08-31,0,2022-09-15 07:29:53.104126,NA
"P1812000287747","High-Performance Bed","yes",386,4.99,"S1212000055964","C1912000007217",2022-09-15 07:29:52.104126,"Delivered","Card","B1312000413193","Work","Luigi","Essence","Luigi.Essence@aol.com","698669a1dbd689f733b156671827db0d5ebeb489632f95b480fabe59177d1485","VIP",2024-08-31,0,2022-09-15 07:29:53.104126,NA
"P1812000141525","Elegant Smartwatch","yes",333,58.99,"S1212000122884","C1912000010343",2022-09-15 07:29:52.104126,"Delivered","Card","B1312000413193","Work","Luigi","Essence","Luigi.Essence@aol.com","698669a1dbd689f733b156671827db0d5ebeb489632f95b480fabe59177d1485","VIP",2024-08-31,0,2022-09-15 07:29:53.104126,NA
"P1812000274520","Innovative Baby Stroller","yes",439,2.99,"S1212000068705","C1912000008398",2022-09-15 07:29:52.104126,"Delivered","Card","B1312000413193","Work","Luigi","Essence","Luigi.Essence@aol.com","698669a1dbd689f733b156671827db0d5ebeb489632f95b480fabe59177d1485","VIP",2024-08-31,0,2022-09-15 07:29:53.104126,NA
"P1812000252745","Ergonomic Luggage","yes",236,4.99,"S1212000055964","C1912000007217",2022-09-15 09:11:33.041544,"Delivered","Card","B1312000281615","Work","Kahli","Melinda","Kahli.Melinda@yahoo.com","d262b2f2cdab052c11298296543ed6edfaae6f93ed8ae3445cbd3752eb697746","Premium",2024-09-14,0,2022-09-15 09:11:35.041544,NA
"P1812000153138","Elegant Dress","yes",153,4.99,"S1212000016867","C1912000013764",2022-09-15 09:37:33.79033,"Cancelled","Cash","B1312000745390","Work","Consuela","Shakemia","Consuela.Shakemia@aol.com","120785fb6c05fffb1edb4ba0c25b980c3f5b5f3df5b7e91146b2971c5f308cee","Premium",2024-05-17,0,2022-09-15 09:37:35.79033,NA
"P1812000292757","Stylish Laptop","yes",293,33.99,"S1212000107946","C1912000004625",2022-09-15 11:07:59.811875,"Delivered","Card","B1312000079917","Work","Kilyan","Curtiss","Kilyan.Curtiss@yahoo.com","03cfae8ba2086b57d3b11ef1ebc0834c4c11ad39c447d13291f5ad65252c2dd7","Premium",2024-08-17,0,2022-09-15 11:08:01.811875,NA
"P1812000093979","Sophisticated Speaker","yes",457,44.99,"S1212000012473","C1912000005294",2022-09-15 11:07:59.811875,"Delivered","Card","B1312000079917","Work","Kilyan","Curtiss","Kilyan.Curtiss@yahoo.com","03cfae8ba2086b57d3b11ef1ebc0834c4c11ad39c447d13291f5ad65252c2dd7","Premium",2024-08-17,0,2022-09-15 11:08:01.811875,NA
"P1812000296810","User-Friendly Notebook","yes",135,1.99,"S1212000171443","C1912000011113",2022-09-15 11:07:59.811875,"Delivered","Card","B1312000079917","Work","Kilyan","Curtiss","Kilyan.Curtiss@yahoo.com","03cfae8ba2086b57d3b11ef1ebc0834c4c11ad39c447d13291f5ad65252c2dd7","Premium",2024-08-17,0,2022-09-15 11:08:01.811875,NA
"P1812000402986","Stylish Air Purifier","yes",371,27.99,"S1212000006917","C1912000001514",2022-09-15 11:57:56.591818,"Cancelled","Card","B1312000665947","Work","Ruble","Wayman","Ruble.Wayman@hotmail.com","5dbadfd2bafb52eba3b95df91fb19ea97c4d58ccae8d9e884913a34b0adbab42","VIP",2024-03-24,0,2022-09-15 11:57:57.591818,NA
"P1812000185183","Elegant Sneakers","yes",262,2.99,"S1212000004625","C1912000009328",2022-09-15 11:57:56.591818,"Cancelled","Card","B1312000665947","Work","Ruble","Wayman","Ruble.Wayman@hotmail.com","5dbadfd2bafb52eba3b95df91fb19ea97c4d58ccae8d9e884913a34b0adbab42","VIP",2024-03-24,0,2022-09-15 11:57:57.591818,NA
"P1812000295233","Eco-Friendly Yoga Mat","yes",355,2.99,"S1212000196809","C1912000006917",2022-09-15 12:17:19.033833,"Delivered","Cash","B1312000402986","Work","Clarence","Lanae","Clarence.Lanae@aol.com","5005c1e564b4adc29e44d9eaeb13787b7eaa6ee31285f00f4d9ccbdda1cc88ff","VIP",2024-03-27,0,2022-09-15 12:17:20.033833,NA
"P1812000205627","Sustainable Calculator","yes",168,1.99,"S1212000109264","C1912000011113",2022-09-15 12:17:19.033833,"Delivered","Cash","B1312000402986","Work","Clarence","Lanae","Clarence.Lanae@aol.com","5005c1e564b4adc29e44d9eaeb13787b7eaa6ee31285f00f4d9ccbdda1cc88ff","VIP",2024-03-27,0,2022-09-15 12:17:20.033833,NA
"P1812000493764","Flexible Fitness Tracker","yes",261,3.99,"S1212000003278","C1912000006917",2022-09-15 13:44:34.351403,"Delivered","Cash","B1312000292757","Work","Avenelle","Isak","Avenelle.Isak@outlook.com","7cd374deef46360b9b49f08785512bc13e1eff13d66cbd1e8a8533d752385e8f","Basic",2025-02-24,10,2022-09-15 13:44:37.351403,NA
"P1812000266652","Compact Blender","yes",295,25.99,"S1212000113277","C1912000001514",2022-09-15 13:44:34.351403,"Delivered","Cash","B1312000292757","Work","Avenelle","Isak","Avenelle.Isak@outlook.com","7cd374deef46360b9b49f08785512bc13e1eff13d66cbd1e8a8533d752385e8f","Basic",2025-02-24,10,2022-09-15 13:44:37.351403,NA
"P1812000437358","Eco-Friendly Mattress","yes",284,3.99,"S1212000199527","C1912000007217",2022-09-15 13:44:34.351403,"Delivered","Cash","B1312000292757","Work","Avenelle","Isak","Avenelle.Isak@outlook.com","7cd374deef46360b9b49f08785512bc13e1eff13d66cbd1e8a8533d752385e8f","Basic",2025-02-24,10,2022-09-15 13:44:37.351403,NA
"P1812000101576","High-Performance Couch","yes",460,3.99,"S1212000192805","C1912000007217",2022-09-15 13:44:34.351403,"Delivered","Cash","B1312000292757","Work","Avenelle","Isak","Avenelle.Isak@outlook.com","7cd374deef46360b9b49f08785512bc13e1eff13d66cbd1e8a8533d752385e8f","Basic",2025-02-24,10,2022-09-15 13:44:37.351403,NA
"P1812000011113","Chic Bed","yes",235,3.99,"S1212000055964","C1912000007217",2022-09-15 13:55:30.870534,"Delivered","Cash","B1312000364718","Home","Annetta","Shanina","Annetta.Shanina@hotmail.com","6beb9f0f7716ccc9d3e49758c1244c41155bfeb448e286155153384a031f2b84","Premium",2024-09-26,0,2022-09-15 13:55:32.870534,NA
"P1812000227512","Stylish Bed","yes",432,3.99,"S1212000192805","C1912000007217",2022-09-15 13:55:30.870534,"Delivered","Cash","B1312000364718","Home","Annetta","Shanina","Annetta.Shanina@hotmail.com","6beb9f0f7716ccc9d3e49758c1244c41155bfeb448e286155153384a031f2b84","Premium",2024-09-26,0,2022-09-15 13:55:32.870534,NA
"P1812000378422","Durable Television","yes",280,55.99,"S1212000012473","C1912000005294",2022-09-15 13:55:30.870534,"Delivered","Cash","B1312000364718","Home","Annetta","Shanina","Annetta.Shanina@hotmail.com","6beb9f0f7716ccc9d3e49758c1244c41155bfeb448e286155153384a031f2b84","Premium",2024-09-26,0,2022-09-15 13:55:32.870534,NA
"P1812000497892","Durable Tablet","yes",179,3.99,"S1212000199527","C1912000007217",2022-09-15 13:55:30.870534,"Delivered","Cash","B1312000364718","Home","Annetta","Shanina","Annetta.Shanina@hotmail.com","6beb9f0f7716ccc9d3e49758c1244c41155bfeb448e286155153384a031f2b84","Premium",2024-09-26,0,2022-09-15 13:55:32.870534,NA
"P1812000328521","Ergonomic Hand Mixer","yes",399,32.99,"S1212000029689","C1912000001514",2022-09-15 13:55:30.870534,"Delivered","Cash","B1312000364718","Home","Annetta","Shanina","Annetta.Shanina@hotmail.com","6beb9f0f7716ccc9d3e49758c1244c41155bfeb448e286155153384a031f2b84","Premium",2024-09-26,0,2022-09-15 13:55:32.870534,NA
"P1812000405463","Trendy Face Cream","yes",488,2.99,"S1212000018190","C1912000002562",2022-09-15 14:03:39.256539,"Cancelled","Card","B1312000387195","Home","Aahna","Yannick","Aahna.Yannick@yahoo.com","d47bf575579234043f399a5d2e86c22ed8fa213d71de082d8987b30d0f818e97","Premium",2025-01-15,0,2022-09-15 14:03:41.256539,NA
"P1812000011113","Chic Bed","yes",235,3.99,"S1212000055964","C1912000007217",2022-09-15 14:03:39.256539,"Cancelled","Card","B1312000387195","Home","Aahna","Yannick","Aahna.Yannick@yahoo.com","d47bf575579234043f399a5d2e86c22ed8fa213d71de082d8987b30d0f818e97","Premium",2025-01-15,0,2022-09-15 14:03:41.256539,NA
"P1812000195529","Versatile Smartwatch","yes",143,57.99,"S1212000146899","C1912000010343",2022-09-15 14:40:03.115987,"Delivered","Card","B1312000448269","Home","Adele","Vy","Adele.Vy@aol.com","463f329721b57d47423b6fd0b30d0939a876ed38468bde45915698c14526cc00","Basic",2025-01-22,10,2022-09-15 14:40:06.115987,NA
"P1812000330979","High-Quality Tablet","yes",61,3.99,"S1212000199527","C1912000007217",2022-09-15 14:40:03.115987,"Delivered","Card","B1312000448269","Home","Adele","Vy","Adele.Vy@aol.com","463f329721b57d47423b6fd0b30d0939a876ed38468bde45915698c14526cc00","Basic",2025-01-22,10,2022-09-15 14:40:06.115987,NA
"P1812000371175","Portable Razor","yes",357,2.99,"S1212000058393","C1912000002562",2022-09-15 14:40:03.115987,"Delivered","Card","B1312000448269","Home","Adele","Vy","Adele.Vy@aol.com","463f329721b57d47423b6fd0b30d0939a876ed38468bde45915698c14526cc00","Basic",2025-01-22,10,2022-09-15 14:40:06.115987,NA
"P1812000023125","Futuristic Headphones","yes",340,59.99,"S1212000007217","C1912000005294",2022-09-15 15:46:19.577058,"Delivered","Cash","B1312000570808","Home","Midori","Jeramyah","Midori.Jeramyah@outlook.com","3ca47dd8cb2cef0ac064bf1c94c4b1fcfbba2d1f7ba8520838580917841ac62e","Basic",2024-05-11,NA,2022-09-15 15:46:22.577058,NA
"P1812000048389","Elegant Air Purifier","yes",74,37.99,"S1212000140254","C1912000001514",2022-09-15 15:46:19.577058,"Delivered","Cash","B1312000570808","Home","Midori","Jeramyah","Midori.Jeramyah@outlook.com","3ca47dd8cb2cef0ac064bf1c94c4b1fcfbba2d1f7ba8520838580917841ac62e","Basic",2024-05-11,NA,2022-09-15 15:46:22.577058,NA
"P1812000029689","High-Quality Cookware Set","yes",359,3.99,"S1212000192805","C1912000007217",2022-09-15 15:46:19.577058,"Delivered","Cash","B1312000570808","Home","Midori","Jeramyah","Midori.Jeramyah@outlook.com","3ca47dd8cb2cef0ac064bf1c94c4b1fcfbba2d1f7ba8520838580917841ac62e","Basic",2024-05-11,NA,2022-09-15 15:46:22.577058,NA
"P1812000389496","User-Friendly Couch","yes",271,3.99,"S1212000108184","C1912000007217",2022-09-15 15:46:19.577058,"Delivered","Cash","B1312000570808","Home","Midori","Jeramyah","Midori.Jeramyah@outlook.com","3ca47dd8cb2cef0ac064bf1c94c4b1fcfbba2d1f7ba8520838580917841ac62e","Basic",2024-05-11,NA,2022-09-15 15:46:22.577058,NA
"P1812000203528","Gorgeous Sunglasses","yes",290,5.99,"S1212000083168","C1912000013764",2022-09-15 16:45:48.01584,"Delivered","Card","B1312000481678","Work","Lennard","Shomari","Lennard.Shomari@yahoo.com","11fad98a2be6bed03da70383e3e2273cf9e3b2a972ff0119515a5d9a45c474dc","Premium",2025-01-13,0,2022-09-15 16:45:50.01584,NA
"P1812000313485","Sleek Gym Equipment","yes",489,4.99,"S1212000135765","C1912000006917",2022-09-15 16:45:48.01584,"Delivered","Card","B1312000481678","Work","Lennard","Shomari","Lennard.Shomari@yahoo.com","11fad98a2be6bed03da70383e3e2273cf9e3b2a972ff0119515a5d9a45c474dc","Premium",2025-01-13,0,2022-09-15 16:45:50.01584,NA
"P1812000450447","Trendy Tablet","yes",379,4.99,"S1212000199527","C1912000007217",2022-09-15 19:54:43.902955,"Delivered","Cash","B1312000193718","Work","Charity","Tomasita","Charity.Tomasita@aol.com","b1901164175762acef2ba050a703d6912f3fa6c26bef393a67c96f1e6df42bf4","VIP",2024-12-20,0,2022-09-15 19:54:44.902955,NA
"P1812000365132","Stylish Jacket","yes",261,3.99,"S1212000145379","C1912000009328",2022-09-15 19:54:43.902955,"Delivered","Cash","B1312000193718","Work","Charity","Tomasita","Charity.Tomasita@aol.com","b1901164175762acef2ba050a703d6912f3fa6c26bef393a67c96f1e6df42bf4","VIP",2024-12-20,0,2022-09-15 19:54:44.902955,NA
"P1812000336390","Sleek Perfume","yes",306,2.99,"S1212000058393","C1912000002562",2022-09-15 19:54:43.902955,"Delivered","Cash","B1312000193718","Work","Charity","Tomasita","Charity.Tomasita@aol.com","b1901164175762acef2ba050a703d6912f3fa6c26bef393a67c96f1e6df42bf4","VIP",2024-12-20,0,2022-09-15 19:54:44.902955,NA
